dataset_layer,destination,iso3,year,origin_name,origin_region,granularity,metric,value,unit,metric_type,coverage_scope,source_name,source_reference,source_file,quality_flag,notes
provenance,Tunisie,TUN,2023,Lituaniens,Europe,country,tourist_origin,17490.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2017,Russes,Europe,country,tourist_origin,515804.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2018,Russes,Europe,country,tourist_origin,599032.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2019,Russes,Europe,country,tourist_origin,633327.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2020,Russes,Europe,country,tourist_origin,2279.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2021,Russes,Europe,country,tourist_origin,85026.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2022,Russes,Europe,country,tourist_origin,12228.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2023,Russes,Europe,country,tourist_origin,24458.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2017,Ukrainiens,Europe,country,tourist_origin,23436.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2018,Ukrainiens,Europe,country,tourist_origin,21209.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2019,Ukrainiens,Europe,country,tourist_origin,29446.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2020,Ukrainiens,Europe,country,tourist_origin,1299.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2021,Ukrainiens,Europe,country,tourist_origin,3826.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2022,Ukrainiens,Europe,country,tourist_origin,7379.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2023,Ukrainiens,Europe,country,tourist_origin,14269.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2017,Tchèques,Europe,country,tourist_origin,61862.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2018,Tchèques,Europe,country,tourist_origin,93883.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2019,Tchèques,Europe,country,tourist_origin,107584.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2020,Tchèques,Europe,country,tourist_origin,18963.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2021,Tchèques,Europe,country,tourist_origin,12692.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2022,Tchèques,Europe,country,tourist_origin,111596.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2023,Tchèques,Europe,country,tourist_origin,132933.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2017,Slovaques,Europe,country,tourist_origin,,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,missing_unverified,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
provenance,Tunisie,TUN,2018,Slovaques,Europe,country,tourist_origin,,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,missing_unverified,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
provenance,Tunisie,TUN,2019,Slovaques,Europe,country,tourist_origin,19738.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2020,Slovaques,Europe,country,tourist_origin,469.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2021,Slovaques,Europe,country,tourist_origin,587.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2022,Slovaques,Europe,country,tourist_origin,20472.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2023,Slovaques,Europe,country,tourist_origin,26461.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2017,Slovènes,Europe,country,tourist_origin,,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,missing_unverified,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
provenance,Tunisie,TUN,2018,Slovènes,Europe,country,tourist_origin,,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,missing_unverified,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
provenance,Tunisie,TUN,2019,Slovènes,Europe,country,tourist_origin,4314.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2020,Slovènes,Europe,country,tourist_origin,137.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2021,Slovènes,Europe,country,tourist_origin,402.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2022,Slovènes,Europe,country,tourist_origin,3846.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2023,Slovènes,Europe,country,tourist_origin,5911.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2017,Bulgares,Europe,country,tourist_origin,,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,missing_unverified,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
provenance,Tunisie,TUN,2018,Bulgares,Europe,country,tourist_origin,,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,missing_unverified,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
provenance,Tunisie,TUN,2019,Bulgares,Europe,country,tourist_origin,6566.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2020,Bulgares,Europe,country,tourist_origin,577.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2021,Bulgares,Europe,country,tourist_origin,7148.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2022,Bulgares,Europe,country,tourist_origin,18218.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2023,Bulgares,Europe,country,tourist_origin,29947.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2017,Hongrois,Europe,country,tourist_origin,,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,missing_unverified,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
provenance,Tunisie,TUN,2018,Hongrois,Europe,country,tourist_origin,,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,missing_unverified,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
provenance,Tunisie,TUN,2019,Hongrois,Europe,country,tourist_origin,14906.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2020,Hongrois,Europe,country,tourist_origin,422.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2021,Hongrois,Europe,country,tourist_origin,1619.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2022,Hongrois,Europe,country,tourist_origin,14767.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2023,Hongrois,Europe,country,tourist_origin,20559.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2017,Polonais,Europe,country,tourist_origin,17010.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2018,Polonais,Europe,country,tourist_origin,70524.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2019,Polonais,Europe,country,tourist_origin,106780.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2020,Polonais,Europe,country,tourist_origin,16511.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2021,Polonais,Europe,country,tourist_origin,35387.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2022,Polonais,Europe,country,tourist_origin,103427.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2023,Polonais,Europe,country,tourist_origin,213136.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2017,Roumains,Europe,country,tourist_origin,,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,missing_unverified,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
provenance,Tunisie,TUN,2018,Roumains,Europe,country,tourist_origin,,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,missing_unverified,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
provenance,Tunisie,TUN,2019,Roumains,Europe,country,tourist_origin,26282.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2020,Roumains,Europe,country,tourist_origin,1511.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2021,Roumains,Europe,country,tourist_origin,6764.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2022,Roumains,Europe,country,tourist_origin,23786.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2023,Roumains,Europe,country,tourist_origin,49283.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2017,Algériens,Maghreb,country,tourist_origin,2497788.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2018,Algériens,Maghreb,country,tourist_origin,2728011.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2019,Algériens,Maghreb,country,tourist_origin,2934975.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2020,Algériens,Maghreb,country,tourist_origin,401279.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2021,Algériens,Maghreb,country,tourist_origin,30386.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2022,Algériens,Maghreb,country,tourist_origin,1238724.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2023,Algériens,Maghreb,country,tourist_origin,3038002.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2017,Libyens,Maghreb,country,tourist_origin,1318956.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2018,Libyens,Maghreb,country,tourist_origin,1504018.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2019,Libyens,Maghreb,country,tourist_origin,1956060.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2020,Libyens,Maghreb,country,tourist_origin,533815.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2021,Libyens,Maghreb,country,tourist_origin,868186.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2022,Libyens,Maghreb,country,tourist_origin,1892484.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2023,Libyens,Maghreb,country,tourist_origin,2254537.0,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,exact_country,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers.
provenance,Tunisie,TUN,2017,Marocains,Maghreb,country,tourist_origin,,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,missing_unverified,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
provenance,Tunisie,TUN,2018,Marocains,Maghreb,country,tourist_origin,,persons,tourist_arrivals,Nationalités publiées par ONTT,ONTT,Rapports annuels ONTT 2017–2023,tunisie_provenance_touristique_2017_2023_ONTT.xlsx,missing_unverified,Absence d'une nationalité publiée ≠ zéro; TRE non fusionnés avec touristes étrangers. Valeur absente du dataset harmonisé ; cause de l'absence non vérifiée dans la source originale. Ne pas interpréter comme zéro.
